Region,Country,State,City,Month,Day,Year,AvgTemperature,Degree Celsius
Africa,Kenya,,Nairobi,3,5,1996,72,22.22222222
Africa,Kenya,,Nairobi,3,6,1996,76.7,24.83333333
Africa,Kenya,,Nairobi,3,7,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,3,8,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,3,9,1996,72,22.22222222
Africa,Kenya,,Nairobi,3,10,1996,77.1,25.05555556
Africa,Kenya,,Nairobi,3,11,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,3,12,1996,74,23.33333333
Africa,Kenya,,Nairobi,3,13,1996,73.8,23.22222222
Africa,Kenya,,Nairobi,3,14,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,3,15,1996,75.3,24.05555556
Africa,Kenya,,Nairobi,3,16,1996,80.4,26.88888889
Africa,Kenya,,Nairobi,3,17,1996,73.2,22.88888889
Africa,Kenya,,Nairobi,3,18,1996,77.4,25.22222222
Africa,Kenya,,Nairobi,3,19,1996,75.7,24.27777778
Africa,Kenya,,Nairobi,3,20,1996,72.5,22.5
Africa,Kenya,,Nairobi,3,21,1996,75.2,24
Africa,Kenya,,Nairobi,3,22,1996,69.5,20.83333333
Africa,Kenya,,Nairobi,3,23,1996,71.5,21.94444444
Africa,Kenya,,Nairobi,3,24,1996,72.9,22.72222222
Africa,Kenya,,Nairobi,3,25,1996,75.7,24.27777778
Africa,Kenya,,Nairobi,3,26,1996,78.2,25.66666667
Africa,Kenya,,Nairobi,3,27,1996,68.8,20.44444444
Africa,Kenya,,Nairobi,3,28,1996,73.1,22.83333333
Africa,Kenya,,Nairobi,3,29,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,3,30,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,3,31,1996,70.4,21.33333333
Africa,Kenya,,Nairobi,4,1,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,4,2,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,4,3,1996,73.6,23.11111111
Africa,Kenya,,Nairobi,4,4,1996,71.2,21.77777778
Africa,Kenya,,Nairobi,4,5,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,4,6,1996,70.7,21.5
Africa,Kenya,,Nairobi,4,7,1996,68.4,20.22222222
Africa,Kenya,,Nairobi,4,8,1996,68,20
Africa,Kenya,,Nairobi,4,9,1996,67.2,19.55555556
Africa,Kenya,,Nairobi,4,10,1996,72.4,22.44444444
Africa,Kenya,,Nairobi,4,11,1996,73.9,23.27777778
Africa,Kenya,,Nairobi,4,12,1996,66.9,19.38888889
Africa,Kenya,,Nairobi,4,13,1996,72.3,22.38888889
Africa,Kenya,,Nairobi,4,14,1996,74,23.33333333
Africa,Kenya,,Nairobi,4,15,1996,69.6,20.88888889
Africa,Kenya,,Nairobi,4,16,1996,70.5,21.38888889
Africa,Kenya,,Nairobi,4,17,1996,70.7,21.5
Africa,Kenya,,Nairobi,4,18,1996,71.9,22.16666667
Africa,Kenya,,Nairobi,4,19,1996,71.4,21.88888889
Africa,Kenya,,Nairobi,4,20,1996,71.7,22.05555556
Africa,Kenya,,Nairobi,4,21,1996,70.1,21.16666667
Africa,Kenya,,Nairobi,4,22,1996,70.4,21.33333333
Africa,Kenya,,Nairobi,4,23,1996,70.4,21.33333333
Africa,Kenya,,Nairobi,4,24,1996,72.5,22.5
Africa,Kenya,,Nairobi,4,25,1996,70.9,21.61111111
Africa,Kenya,,Nairobi,4,26,1996,71.4,21.88888889
Africa,Kenya,,Nairobi,4,27,1996,69.6,20.88888889
Africa,Kenya,,Nairobi,4,28,1996,72.6,22.55555556
Africa,Kenya,,Nairobi,4,29,1996,68.9,20.5
Africa,Kenya,,Nairobi,4,30,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,5,1,1996,70.9,21.61111111
Africa,Kenya,,Nairobi,5,2,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,3,1996,73.7,23.16666667
Africa,Kenya,,Nairobi,5,4,1996,72.8,22.66666667
Africa,Kenya,,Nairobi,5,5,1996,66.5,19.16666667
Africa,Kenya,,Nairobi,5,6,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,7,1996,66.7,19.27777778
Africa,Kenya,,Nairobi,5,8,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,9,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,10,1996,70.9,21.61111111
Africa,Kenya,,Nairobi,5,11,1996,73.8,23.22222222
Africa,Kenya,,Nairobi,5,12,1996,67.8,19.88888889
Africa,Kenya,,Nairobi,5,13,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,14,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,5,15,1996,66.5,19.16666667
Africa,Kenya,,Nairobi,5,16,1996,67.2,19.55555556
Africa,Kenya,,Nairobi,5,17,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,5,18,1996,66.8,19.33333333
Africa,Kenya,,Nairobi,5,19,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,5,20,1996,65,18.33333333
Africa,Kenya,,Nairobi,5,21,1996,65.9,18.83333333
Africa,Kenya,,Nairobi,5,22,1996,70.4,21.33333333
Africa,Kenya,,Nairobi,5,23,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,5,24,1996,68.5,20.27777778
Africa,Kenya,,Nairobi,5,25,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,5,26,1996,67.8,19.88888889
Africa,Kenya,,Nairobi,5,27,1996,68.5,20.27777778
Africa,Kenya,,Nairobi,5,28,1996,69.3,20.72222222
Africa,Kenya,,Nairobi,5,29,1996,69.7,20.94444444
Africa,Kenya,,Nairobi,5,30,1996,63.9,17.72222222
Africa,Kenya,,Nairobi,5,31,1996,64.7,18.16666667
Africa,Kenya,,Nairobi,6,1,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,6,2,1996,67.3,19.61111111
Africa,Kenya,,Nairobi,6,3,1996,62.7,17.05555556
Africa,Kenya,,Nairobi,6,4,1996,63,17.22222222
Africa,Kenya,,Nairobi,6,5,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,6,6,1996,67.3,19.61111111
Africa,Kenya,,Nairobi,6,7,1996,67.1,19.5
Africa,Kenya,,Nairobi,6,8,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,6,9,1996,61.1,16.16666667
Africa,Kenya,,Nairobi,6,10,1996,60.8,16
Africa,Kenya,,Nairobi,6,11,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,6,12,1996,66,18.88888889
Africa,Kenya,,Nairobi,6,13,1996,68,20
Africa,Kenya,,Nairobi,6,14,1996,62.6,17
Africa,Kenya,,Nairobi,6,15,1996,63,17.22222222
Africa,Kenya,,Nairobi,6,16,1996,64.9,18.27777778
Africa,Kenya,,Nairobi,6,17,1996,68.2,20.11111111
Africa,Kenya,,Nairobi,6,18,1996,66.3,19.05555556
Africa,Kenya,,Nairobi,6,19,1996,67.4,19.66666667
Africa,Kenya,,Nairobi,6,20,1996,63.8,17.66666667
Africa,Kenya,,Nairobi,6,21,1996,64.7,18.16666667
Africa,Kenya,,Nairobi,6,22,1996,66,18.88888889
Africa,Kenya,,Nairobi,6,23,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,6,24,1996,63,17.22222222
Africa,Kenya,,Nairobi,6,25,1996,66,18.88888889
Africa,Kenya,,Nairobi,6,26,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,6,27,1996,63.9,17.72222222
Africa,Kenya,,Nairobi,6,28,1996,65.3,18.5
Africa,Kenya,,Nairobi,6,29,1996,64.9,18.27777778
Africa,Kenya,,Nairobi,6,30,1996,68.8,20.44444444
Africa,Kenya,,Nairobi,7,1,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,7,2,1996,64.1,17.83333333
Africa,Kenya,,Nairobi,7,3,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,7,4,1996,62.6,17
Africa,Kenya,,Nairobi,7,5,1996,68.7,20.38888889
Africa,Kenya,,Nairobi,7,6,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,7,7,1996,63.5,17.5
Africa,Kenya,,Nairobi,7,8,1996,63.5,17.5
Africa,Kenya,,Nairobi,7,9,1996,64.6,18.11111111
Africa,Kenya,,Nairobi,7,10,1996,63.4,17.44444444
Africa,Kenya,,Nairobi,7,11,1996,64,17.77777778
Africa,Kenya,,Nairobi,7,12,1996,59.4,15.22222222
Africa,Kenya,,Nairobi,7,13,1996,58.5,14.72222222
Africa,Kenya,,Nairobi,7,14,1996,62.5,16.94444444
Africa,Kenya,,Nairobi,7,15,1996,68.1,20.05555556
Africa,Kenya,,Nairobi,7,16,1996,66.2,19
Africa,Kenya,,Nairobi,7,17,1996,58.8,14.88888889
Africa,Kenya,,Nairobi,7,18,1996,61.4,16.33333333
Africa,Kenya,,Nairobi,7,19,1996,62,16.66666667
Africa,Kenya,,Nairobi,7,20,1996,63.1,17.27777778
Africa,Kenya,,Nairobi,7,21,1996,60.3,15.72222222
Africa,Kenya,,Nairobi,7,22,1996,60.4,15.77777778
Africa,Kenya,,Nairobi,7,23,1996,63.8,17.66666667
Africa,Kenya,,Nairobi,7,24,1996,66.1,18.94444444
Africa,Kenya,,Nairobi,7,25,1996,62.5,16.94444444
Africa,Kenya,,Nairobi,7,26,1996,64.8,18.22222222
Africa,Kenya,,Nairobi,7,27,1996,61.8,16.55555556
Africa,Kenya,,Nairobi,7,28,1996,61.9,16.61111111
Africa,Kenya,,Nairobi,7,29,1996,62.3,16.83333333
Africa,Kenya,,Nairobi,7,30,1996,61.9,16.61111111
Africa,Kenya,,Nairobi,7,31,1996,65.3,18.5
Africa,Kenya,,Nairobi,8,1,1996,64.5,18.05555556
Africa,Kenya,,Nairobi,8,2,1996,71.3,21.83333333
Africa,Kenya,,Nairobi,8,3,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,8,4,1996,66,18.88888889
Africa,Kenya,,Nairobi,8,5,1996,70.7,21.5
Africa,Kenya,,Nairobi,8,6,1996,67.7,19.83333333
Africa,Kenya,,Nairobi,8,7,1996,66.2,19
Africa,Kenya,,Nairobi,8,8,1996,63,17.22222222
Africa,Kenya,,Nairobi,8,9,1996,65.3,18.5
Africa,Kenya,,Nairobi,8,10,1996,65.1,18.38888889
Africa,Kenya,,Nairobi,8,11,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,8,12,1996,59.5,15.27777778
Africa,Kenya,,Nairobi,8,13,1996,58.9,14.94444444
Africa,Kenya,,Nairobi,8,14,1996,67.1,19.5
Africa,Kenya,,Nairobi,8,15,1996,60,15.55555556
Africa,Kenya,,Nairobi,8,16,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,8,17,1996,65.2,18.44444444
Africa,Kenya,,Nairobi,8,18,1996,64.7,18.16666667
Africa,Kenya,,Nairobi,8,19,1996,65.1,18.38888889
Africa,Kenya,,Nairobi,8,20,1996,65.2,18.44444444
Africa,Kenya,,Nairobi,8,21,1996,67.8,19.88888889
Africa,Kenya,,Nairobi,8,22,1996,59.7,15.38888889
Africa,Kenya,,Nairobi,8,23,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,8,24,1996,66.2,19
Africa,Kenya,,Nairobi,8,25,1996,64,17.77777778
Africa,Kenya,,Nairobi,8,26,1996,61.4,16.33333333
Africa,Kenya,,Nairobi,8,27,1996,62.1,16.72222222
Africa,Kenya,,Nairobi,8,28,1996,62.4,16.88888889
Africa,Kenya,,Nairobi,8,29,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,8,30,1996,62.9,17.16666667
Africa,Kenya,,Nairobi,8,31,1996,68.8,20.44444444
Africa,Kenya,,Nairobi,9,1,1996,64.5,18.05555556
Africa,Kenya,,Nairobi,9,2,1996,64.7,18.16666667
Africa,Kenya,,Nairobi,9,3,1996,65.3,18.5
Africa,Kenya,,Nairobi,9,4,1996,66.9,19.38888889
Africa,Kenya,,Nairobi,9,5,1996,70.5,21.38888889
Africa,Kenya,,Nairobi,9,6,1996,68.8,20.44444444
Africa,Kenya,,Nairobi,9,7,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,9,8,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,9,9,1996,69.7,20.94444444
Africa,Kenya,,Nairobi,9,10,1996,66.9,19.38888889
Africa,Kenya,,Nairobi,9,11,1996,68.3,20.16666667
Africa,Kenya,,Nairobi,9,12,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,9,13,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,9,14,1996,73.8,23.22222222
Africa,Kenya,,Nairobi,9,15,1996,76.3,24.61111111
Africa,Kenya,,Nairobi,9,16,1996,67.5,19.72222222
Africa,Kenya,,Nairobi,9,17,1996,64.3,17.94444444
Africa,Kenya,,Nairobi,9,18,1996,65.6,18.66666667
Africa,Kenya,,Nairobi,9,19,1996,68.9,20.5
Africa,Kenya,,Nairobi,9,20,1996,62.9,17.16666667
Africa,Kenya,,Nairobi,9,21,1996,67.8,19.88888889
Africa,Kenya,,Nairobi,9,22,1996,70.2,21.22222222
Africa,Kenya,,Nairobi,9,23,1996,67.4,19.66666667
Africa,Kenya,,Nairobi,9,24,1996,71.3,21.83333333
Africa,Kenya,,Nairobi,9,25,1996,68.8,20.44444444
Africa,Kenya,,Nairobi,9,26,1996,68.2,20.11111111
Africa,Kenya,,Nairobi,9,27,1996,67.8,19.88888889
Africa,Kenya,,Nairobi,9,28,1996,66.6,19.22222222
Africa,Kenya,,Nairobi,9,29,1996,67.6,19.77777778
Africa,Kenya,,Nairobi,9,30,1996,69.2,20.66666667
Africa,Kenya,,Nairobi,10,1,1996,68,20
Africa,Kenya,,Nairobi,10,2,1996,73.8,23.22222222
Africa,Kenya,,Nairobi,10,3,1996,73.8,23.22222222
Africa,Kenya,,Nairobi,10,4,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,10,5,1996,71.7,22.05555556
Africa,Kenya,,Nairobi,10,6,1996,66.9,19.38888889
Africa,Kenya,,Nairobi,10,7,1996,67.5,19.72222222
Africa,Kenya,,Nairobi,10,8,1996,66.7,19.27777778
Africa,Kenya,,Nairobi,10,9,1996,63.4,17.44444444
Africa,Kenya,,Nairobi,10,10,1996,66.6,19.22222222
Africa,Kenya,,Nairobi,10,11,1996,69.6,20.88888889
Africa,Kenya,,Nairobi,10,12,1996,64.8,18.22222222
Africa,Kenya,,Nairobi,10,13,1996,66.8,19.33333333
Africa,Kenya,,Nairobi,10,14,1996,68.9,20.5
Africa,Kenya,,Nairobi,10,15,1996,69.3,20.72222222
Africa,Kenya,,Nairobi,10,16,1996,69.1,20.61111111
Africa,Kenya,,Nairobi,10,17,1996,66.1,18.94444444
Africa,Kenya,,Nairobi,10,18,1996,62.1,16.72222222
Africa,Kenya,,Nairobi,10,19,1996,66,18.88888889
Africa,Kenya,,Nairobi,10,20,1996,69.9,21.05555556
Africa,Kenya,,Nairobi,10,21,1996,68.1,20.05555556
Africa,Kenya,,Nairobi,10,22,1996,67.4,19.66666667
Africa,Kenya,,Nairobi,10,23,1996,66,18.88888889
Africa,Kenya,,Nairobi,10,24,1996,65.6,18.66666667
Africa,Kenya,,Nairobi,10,25,1996,70.7,21.5
Africa,Kenya,,Nairobi,10,26,1996,68.7,20.38888889
Africa,Kenya,,Nairobi,10,27,1996,67.7,19.83333333
Africa,Kenya,,Nairobi,10,28,1996,65.5,18.61111111
Africa,Kenya,,Nairobi,10,29,1996,69.3,20.72222222
Africa,Kenya,,Nairobi,10,30,1996,70.5,21.38888889
Africa,Kenya,,Nairobi,10,31,1996,72.7,22.61111111
Africa,Kenya,,Nairobi,11,1,1996,70.8,21.55555556
Africa,Kenya,,Nairobi,11,2,1996,67,19.44444444
Africa,Kenya,,Nairobi,11,3,1996,69.6,20.88888889
Africa,Kenya,,Nairobi,11,4,1996,67.6,19.77777778
Africa,Kenya,,Nairobi,11,5,1996,65.9,18.83333333
Africa,Kenya,,Nairobi,11,6,1996,67.9,19.94444444
Africa,Kenya,,Nairobi,11,7,1996,66.1,18.94444444
Africa,Kenya,,Nairobi,11,8,1996,67,19.44444444
Africa,Kenya,,Nairobi,11,9,1996,66.3,19.05555556
Africa,Kenya,,Nairobi,11,10,1996,66.3,19.05555556
Africa,Kenya,,Nairobi,11,11,1996,62.8,17.11111111
Africa,Kenya,,Nairobi,11,12,1996,64,17.77777778
Africa,Kenya,,Nairobi,11,13,1996,60.1,15.61111111
Africa,Kenya,,Nairobi,11,14,1996,64.5,18.05555556
Africa,Kenya,,Nairobi,11,15,1996,63.1,17.27777778
Africa,Kenya,,Nairobi,11,16,1996,62.2,16.77777778
Africa,Kenya,,Nairobi,11,17,1996,61.8,16.55555556
Africa,Kenya,,Nairobi,11,18,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,11,19,1996,65.4,18.55555556
Africa,Kenya,,Nairobi,11,20,1996,61.7,16.5
Africa,Kenya,,Nairobi,11,21,1996,63.4,17.44444444
Africa,Kenya,,Nairobi,11,22,1996,67.4,19.66666667
Africa,Kenya,,Nairobi,11,23,1996,64.6,18.11111111
Africa,Kenya,,Nairobi,11,24,1996,64.5,18.05555556
Africa,Kenya,,Nairobi,11,25,1996,65.2,18.44444444
Africa,Kenya,,Nairobi,11,26,1996,63.4,17.44444444
Africa,Kenya,,Nairobi,11,27,1996,62.1,16.72222222
Africa,Kenya,,Nairobi,11,28,1996,63.5,17.5
Africa,Kenya,,Nairobi,11,29,1996,64.5,18.05555556
Africa,Kenya,,Nairobi,11,30,1996,64.9,18.27777778
Africa,Kenya,,Nairobi,12,1,1996,64.2,17.88888889
Africa,Kenya,,Nairobi,12,2,1996,63.6,17.55555556
Africa,Kenya,,Nairobi,12,3,1996,64.9,18.27777778
Africa,Kenya,,Nairobi,12,4,1996,65.3,18.5
Africa,Kenya,,Nairobi,12,5,1996,67.9,19.94444444
Africa,Kenya,,Nairobi,12,6,1996,66.8,19.33333333
Africa,Kenya,,Nairobi,12,7,1996,66.7,19.27777778
Africa,Kenya,,Nairobi,12,8,1996,67.5,19.72222222
Africa,Kenya,,Nairobi,12,9,1996,65.8,18.77777778
Africa,Kenya,,Nairobi,12,10,1996,64.2,17.88888889
Africa,Kenya,,Nairobi,12,11,1996,66.6,19.22222222
Africa,Kenya,,Nairobi,12,12,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,12,13,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,12,14,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,12,15,1996,-99,-72.77777778
Africa,Kenya,,Nairobi,12,16,1996,64.4,18
Africa,Kenya,,Nairobi,12,17,1996,67.9,19.94444444
Africa,Kenya,,Nairobi,12,18,1996,70.1,21.16666667
Africa,Kenya,,Nairobi,12,19,1996,69.4,20.77777778
Africa,Kenya,,Nairobi,12,20,1996,68.1,20.05555556
Africa,Kenya,,Nairobi,12,21,1996,72,22.22222222
Africa,Kenya,,Nairobi,12,22,1996,71.1,21.72222222
Africa,Kenya,,Nairobi,12,23,1996,66.9,19.38888889
Africa,Kenya,,Nairobi,12,24,1996,67.3,19.61111111
Africa,Kenya,,Nairobi,12,25,1996,63.7,17.61111111
Africa,Kenya,,Nairobi,12,26,1996,66.5,19.16666667
Africa,Kenya,,Nairobi,12,27,1996,65.5,18.61111111
Africa,Kenya,,Nairobi,12,28,1996,68.3,20.16666667
Africa,Kenya,,Nairobi,12,29,1996,66.6,19.22222222
Africa,Kenya,,Nairobi,12,30,1996,66.4,19.11111111
Africa,Kenya,,Nairobi,12,31,1996,69.5,20.83333333
Africa,Kenya,,Nairobi,1,1,1997,67.1,19.5
Africa,Kenya,,Nairobi,1,2,1997,65.1,18.38888889
Africa,Kenya,,Nairobi,1,3,1997,70.3,21.27777778
Africa,Kenya,,Nairobi,1,4,1997,69.6,20.88888889
Africa,Kenya,,Nairobi,1,5,1997,65.8,18.77777778
Africa,Kenya,,Nairobi,1,6,1997,63.1,17.27777778
Africa,Kenya,,Nairobi,1,7,1997,67.7,19.83333333
Africa,Kenya,,Nairobi,1,8,1997,67.6,19.77777778
Africa,Kenya,,Nairobi,1,9,1997,69.3,20.72222222
Africa,Kenya,,Nairobi,1,10,1997,67.5,19.72222222
Africa,Kenya,,Nairobi,1,11,1997,67.5,19.72222222
Africa,Kenya,,Nairobi,1,12,1997,67.3,19.61111111
Africa,Kenya,,Nairobi,1,13,1997,69.7,20.94444444
Africa,Kenya,,Nairobi,1,14,1997,66.3,19.05555556
Africa,Kenya,,Nairobi,1,15,1997,67.9,19.94444444
Africa,Kenya,,Nairobi,1,16,1997,68.7,20.38888889
Africa,Kenya,,Nairobi,1,17,1997,73.4,23
Africa,Kenya,,Nairobi,1,18,1997,70.1,21.16666667
Africa,Kenya,,Nairobi,1,19,1997,67.7,19.83333333
Africa,Kenya,,Nairobi,1,20,1997,70,21.11111111
Africa,Kenya,,Nairobi,1,21,1997,71.4,21.88888889
Africa,Kenya,,Nairobi,1,22,1997,71.9,22.16666667
Africa,Kenya,,Nairobi,1,23,1997,70.8,21.55555556
Africa,Kenya,,Nairobi,1,24,1997,70.9,21.61111111
Africa,Kenya,,Nairobi,1,25,1997,70.3,21.27777778
Africa,Kenya,,Nairobi,1,26,1997,71,21.66666667
Africa,Kenya,,Nairobi,1,27,1997,70.1,21.16666667
Africa,Kenya,,Nairobi,1,28,1997,71.1,21.72222222
Africa,Kenya,,Nairobi,1,29,1997,69.4,20.77777778
Africa,Kenya,,Nairobi,1,30,1997,75,23.88888889
Africa,Kenya,,Nairobi,1,31,1997,75.3,24.05555556
Africa,Kenya,,Nairobi,2,1,1997,70.7,21.5
Africa,Kenya,,Nairobi,2,2,1997,69.4,20.77777778
Africa,Kenya,,Nairobi,2,3,1997,71.7,22.05555556
Africa,Kenya,,Nairobi,2,4,1997,63.6,17.55555556
Africa,Kenya,,Nairobi,2,5,1997,72.2,22.33333333
Africa,Kenya,,Nairobi,2,6,1997,73,22.77777778
Africa,Kenya,,Nairobi,2,7,1997,69,20.55555556
Africa,Kenya,,Nairobi,2,8,1997,67.1,19.5
Africa,Kenya,,Nairobi,2,9,1997,67,19.44444444
Africa,Kenya,,Nairobi,2,10,1997,71.2,21.77777778
Africa,Kenya,,Nairobi,2,11,1997,72.7,22.61111111
Africa,Kenya,,Nairobi,2,12,1997,71.4,21.88888889
Africa,Kenya,,Nairobi,2,13,1997,70.9,21.61111111
Africa,Kenya,,Nairobi,2,14,1997,80.7,27.05555556
Africa,Kenya,,Nairobi,2,15,1997,74.1,23.38888889
Africa,Kenya,,Nairobi,2,16,1997,72.7,22.61111111
Africa,Kenya,,Nairobi,2,17,1997,70.4,21.33333333
Africa,Kenya,,Nairobi,2,18,1997,67.2,19.55555556
Africa,Kenya,,Nairobi,2,19,1997,70.3,21.27777778
Africa,Kenya,,Nairobi,2,20,1997,70.7,21.5
Africa,Kenya,,Nairobi,2,21,1997,71.2,21.77777778
Africa,Kenya,,Nairobi,2,22,1997,72.2,22.33333333
Africa,Kenya,,Nairobi,2,23,1997,72.8,22.66666667
Africa,Kenya,,Nairobi,2,24,1997,69.2,20.66666667
Africa,Kenya,,Nairobi,2,25,1997,70.7,21.5
Africa,Kenya,,Nairobi,2,26,1997,70.4,21.33333333
Africa,Kenya,,Nairobi,2,27,1997,69.7,20.94444444
Africa,Kenya,,Nairobi,2,28,1997,75.8,24.33333333
Africa,Kenya,,Nairobi,3,1,1997,70.4,21.33333333
Africa,Kenya,,Nairobi,3,2,1997,72.2,22.33333333
Africa,Kenya,,Nairobi,3,3,1997,66.5,19.16666667
Africa,Kenya,,Nairobi,3,4,1997,75.3,24.05555556
Africa,Kenya,,Nairobi,3,5,1997,75.3,24.05555556
Africa,Kenya,,Nairobi,3,6,1997,74.3,23.5
Africa,Kenya,,Nairobi,3,7,1997,73.2,22.88888889
Africa,Kenya,,Nairobi,3,8,1997,72.1,22.27777778
Africa,Kenya,,Nairobi,3,9,1997,75.8,24.33333333
Africa,Kenya,,Nairobi,3,10,1997,70.9,21.61111111
Africa,Kenya,,Nairobi,3,11,1997,69,20.55555556
Africa,Kenya,,Nairobi,3,12,1997,68.3,20.16666667
Africa,Kenya,,Nairobi,3,13,1997,71.6,22
Africa,Kenya,,Nairobi,3,14,1997,71,21.66666667
Africa,Kenya,,Nairobi,3,15,1997,77.2,25.11111111
Africa,Kenya,,Nairobi,3,16,1997,71.8,22.11111111
Africa,Kenya,,Nairobi,3,17,1997,71.4,21.88888889
Africa,Kenya,,Nairobi,3,18,1997,71.9,22.16666667
Africa,Kenya,,Nairobi,3,19,1997,69.5,20.83333333
Africa,Kenya,,Nairobi,3,20,1997,70.6,21.44444444
Africa,Kenya,,Nairobi,3,21,1997,71.2,21.77777778
Africa,Kenya,,Nairobi,3,22,1997,71.8,22.11111111
Africa,Kenya,,Nairobi,3,23,1997,70.5,21.38888889
Africa,Kenya,,Nairobi,3,24,1997,68.3,20.16666667
Africa,Kenya,,Nairobi,3,25,1997,68.5,20.27777778
Africa,Kenya,,Nairobi,3,26,1997,68.7,20.38888889
Africa,Kenya,,Nairobi,3,27,1997,70.1,21.16666667
Africa,Kenya,,Nairobi,3,28,1997,72.2,22.33333333
Africa,Kenya,,Nairobi,3,29,1997,73.5,23.05555556
Africa,Kenya,,Nairobi,3,30,1997,63.8,17.66666667
Africa,Kenya,,Nairobi,3,31,1997,64.5,18.05555556
Africa,Kenya,,Nairobi,4,1,1997,67.8,19.88888889
Africa,Kenya,,Nairobi,4,2,1997,74.7,23.72222222
Africa,Kenya,,Nairobi,4,3,1997,69.3,20.72222222
Africa,Kenya,,Nairobi,4,4,1997,64.3,17.94444444
Africa,Kenya,,Nairobi,4,5,1997,66.5,19.16666667
Africa,Kenya,,Nairobi,4,6,1997,66.2,19
Africa,Kenya,,Nairobi,4,7,1997,66.5,19.16666667
Africa,Kenya,,Nairobi,4,8,1997,67.9,19.94444444
Africa,Kenya,,Nairobi,4,9,1997,66,18.88888889
Africa,Kenya,,Nairobi,4,10,1997,65.7,18.72222222
Africa,Kenya,,Nairobi,4,11,1997,68.1,20.05555556
Africa,Kenya,,Nairobi,4,12,1997,65.1,18.38888889
Africa,Kenya,,Nairobi,4,13,1997,64.8,18.22222222
Africa,Kenya,,Nairobi,4,14,1997,66.3,19.05555556
Africa,Kenya,,Nairobi,4,15,1997,65.9,18.83333333
Africa,Kenya,,Nairobi,4,16,1997,66.2,19
Africa,Kenya,,Nairobi,4,17,1997,70.9,21.61111111
Africa,Kenya,,Nairobi,4,18,1997,69.8,21
Africa,Kenya,,Nairobi,4,19,1997,69.9,21.05555556
Africa,Kenya,,Nairobi,4,20,1997,67,19.44444444
Africa,Kenya,,Nairobi,4,21,1997,64.5,18.05555556
Africa,Kenya,,Nairobi,4,22,1997,66.2,19
Africa,Kenya,,Nairobi,4,23,1997,66.9,19.38888889
Africa,Kenya,,Nairobi,4,24,1997,64.6,18.11111111
Africa,Kenya,,Nairobi,4,25,1997,65.3,18.5
Africa,Kenya,,Nairobi,4,26,1997,64.6,18.11111111
Africa,Kenya,,Nairobi,4,27,1997,67.8,19.88888889
Africa,Kenya,,Nairobi,4,28,1997,68,20
Africa,Kenya,,Nairobi,4,29,1997,67.2,19.55555556
Africa,Kenya,,Nairobi,4,30,1997,65,18.33333333
Africa,Kenya,,Nairobi,5,1,1997,63.4,17.44444444
Africa,Kenya,,Nairobi,5,2,1997,65,18.33333333
Africa,Kenya,,Nairobi,5,3,1997,65,18.33333333
Africa,Kenya,,Nairobi,5,4,1997,67.7,19.83333333
Africa,Kenya,,Nairobi,5,5,1997,62.1,16.72222222
Africa,Kenya,,Nairobi,5,6,1997,64.6,18.11111111
Africa,Kenya,,Nairobi,5,7,1997,66.9,19.38888889
